Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
987,11382745,mhjangtube,"2023-12-11 20:29:53",0.97682,1,mhjangtube
988,11385684,"TonyW #2","2023-12-12 11:25:36",0.97678,2,tonyswang
989,11407542,"Maicol AB.","2023-12-17 21:53:15",0.97678,4,maicolab
990,11199614,mlg.kaggle,"2023-11-07 09:51:44",0.97675,2,mlgkaggle
991,11273938,ArkhamD,"2023-11-20 15:44:50",0.97675,1,arkhamd
992,11164238,"Kevin Hu #2","2023-11-15 01:03:49",0.97664,13,kevhhu
993,11311876,CptLee,"2023-11-30 09:49:59",0.97653,10,cptlee
994,11335382,Mchomak,"2023-12-06 22:31:38",0.97650,10,mchomak
995,11335332,"Yeonho chan","2023-12-03 02:06:55",0.97642,3,yeonhochan
996,11382608,Kate4ever,"2023-12-11 19:42:06",0.97642,1,kate4ever
997,11442120,"Abobakr Osman","2023-12-29 00:15:02",0.97642,3,abobakrosman007
998,11450500,mo3gza,"2023-12-29 01:47:51",0.97642,1,mo3gza
999,11152070,brunerMatthew,"2023-11-06 02:55:13",0.97639,1,brunermatthew
1000,11341298,jigglyjonny,"2023-12-12 05:38:53",0.97639,2,jigglyjonny
1001,11292275,"Kaan Catmalar","2023-11-23 20:05:19",0.97635,1,catmalark
1002,11322990,rafaelcalassara,"2023-11-30 01:58:25",0.97632,1,rafaelcalassara
1003,11413771,huzongqian,"2023-12-19 07:34:38",0.97628,1,huzongqian
1004,11427332,"Matthew Dittler","2023-12-21 21:56:43",0.97625,3,matthewdittler
1005,11430419,IsabeloCastillo,"2023-12-26 18:40:36",0.97621,3,isabelocastillo
1006,11452526,"luis florenzan","2023-12-29 14:33:59",0.97603,1,luisflorenzan
1007,11379573,"Dylan Prole","2023-12-11 10:12:32",0.97592,3,dylanprole
1008,11427027,"Rolandt Grosskopf","2023-12-21 19:19:30",0.97578,1,rolandtgrosskopf
1009,11445950,sanepunk05,"2023-12-27 16:09:09",0.97578,3,sanepunk05
1010,11273147,"SALMA GHABRI","2023-11-21 11:55:10",0.97575,1,salmaghabri
1011,11450852,"Tanmay Choudhary","2023-12-29 04:51:03",0.97571,1,tanmaychoudhary
1012,11202726,"Manish Joshi","2023-11-07 10:34:00",0.97567,1,manishjoshi15
1013,7883331,"Manhar Sharma","2023-12-06 12:20:39",0.97564,6,manharsharma007
1014,11375875,"Igor Pereverzev","2023-12-12 15:11:47",0.97564,3,igorpereverzev
1015,11421469,"Artem Ikonnikov","2023-12-21 13:25:36",0.97564,6,artemikonnikov
1016,11416964,"Youssef Kotb","2023-12-20 02:15:44",0.97550,7,youssefkotb
1017,11332635,"Ajinkya Neb","2023-12-02 02:05:36",0.97535,1,ajinkyaneb
1018,11175194,"Lingfeng Ren","2023-11-02 13:12:34",0.97525,1,lingfengren
1019,11078061,M4rt1k,"2023-10-31 05:40:05",0.97521,1,m4rt1k
1020,11198747,Kkriss_,"2023-11-06 17:55:45",0.97521,2,kkriss
1021,11086222,mishaba,"2023-11-08 17:33:03",0.97521,1,mishaba
1022,11220636,"Joel Akiyoshi","2023-11-10 22:07:09",0.97521,3,joelakiyoshi
1023,11319029,M4z4k4,"2023-12-04 10:07:53",0.97521,5,m4z4k4
1024,11177058,jwolf7,"2023-12-08 21:57:52",0.97521,15,jwolf7
1025,11438351,"Mahib Abrar","2023-12-28 15:40:38",0.97521,6,mahibabrar
1026,11233523,Tero,"2023-11-12 22:10:07",0.97517,1,tpikkarainen
1027,11362504,artyushkova,"2023-12-11 08:09:09",0.97517,2,artyushkova
1028,11351209,"Dammala Uday kiran","2023-12-05 12:08:58",0.97514,1,dammalaudaykiran
1029,1423567,SPQR,"2023-12-22 23:33:22",0.97514,9,sd1965
1030,11277500,LEEHOYUN31,"2023-11-22 04:04:46",0.97510,2,leehoyun31
1031,11351367,Chaoliu,"2023-12-05 15:07:15",0.97510,2,kasmiko
1032,11335248,"AKSHAT SHAW","2023-12-02 16:30:39",0.97478,2,akshatshaw7
1033,11278087,"Zachary Hanson","2023-11-21 09:11:07",0.97464,1,zhanson
1034,11371836,Yawhoong,"2023-12-09 10:29:52",0.97464,1,yawhoong
1035,11359945,VladimirUvarov,"2023-12-07 02:03:19",0.97460,2,vladimiruvarov
1036,11398371,kgjhjkv;lj,"2023-12-15 07:16:08",0.97460,1,kgjhjkvlj
1037,11213571,Region71,"2023-11-12 16:19:50",0.97442,13,sergeev71
1038,11353071,Ginhaha64,"2023-12-05 18:42:33",0.97442,5,ginhaha64
1039,11223505,ooli-data,"2023-11-24 12:53:30",0.97439,3,oolidata
1040,11231371,feathfall,"2023-11-12 10:20:56",0.97435,1,feathfall
1041,11201171,Wenniba,"2023-12-16 06:59:06",0.97428,92,wenniba
1042,11330553,coyothe,"2023-12-01 13:55:39",0.97428,1,coyothe
1043,11228042,idxuan,"2023-11-11 12:36:44",0.97417,1,idxuan
1044,11382574,khwfc;we,"2023-12-12 15:18:31",0.97417,3,khwfcwe
1045,11227747,ZuoWen2325,"2023-12-11 09:33:06",0.97414,3,zuowen2325
1046,11307864,"Germano Correa","2023-11-27 09:44:45",0.97414,1,germanocorrea
1047,11328974,Leonidasy,"2023-12-04 12:46:55",0.97414,3,leonidasy
1048,11379030,jinho3991,"2023-12-11 05:10:05",0.97414,1,jinho3991
1049,10734833,Priyash_07,"2023-12-21 16:20:48",0.97414,1,priyash07
1050,11397135,"Molly C","2023-12-14 23:15:55",0.97410,1,moszcar
1051,11351599,Jawahar,"2023-12-05 13:36:08",0.97407,1,jawaharkon
1052,11386260,Anidela,"2023-12-13 14:05:56",0.97407,6,anidela
1053,11405554,"Andrew Chmutov","2023-12-18 18:56:20",0.97407,2,andrewchmutov
1054,11252730,ebinizer,"2023-11-17 05:39:59",0.97403,6,ebinizer
1055,11449869,"Usama Islam Sethi","2023-12-28 18:23:45",0.97403,1,usamaislamsethi
1056,11137388,"Bryan Golombik","2023-11-14 23:20:28",0.97400,4,bryangolombik
1057,11445226,"Johnny ","2023-12-27 15:08:17",0.97400,4,johnnyxd510
1058,11216991,Spirited-Coder,"2023-11-09 09:29:30",0.97396,1,spiritedcoder
1059,11283759,"Claudiu Neagu","2023-11-22 09:16:23",0.97382,4,claudiuneagu
1060,11172945,"Dongyue Li","2023-11-02 05:28:37",0.97378,1,lealno1
1061,11237661,"Prakash Nayak","2023-11-13 16:20:05",0.97364,1,prakashnayak68
1062,11250235,"Grant Michael Alderson","2023-11-15 18:52:34",0.97364,1,grantmichaelalderson
1063,11161813,zhh,"2023-11-01 02:39:54",0.97360,3,mzzhhsss
1064,11266441,H_Xu123,"2023-11-20 14:52:24",0.97357,5,hxu123
1065,11379157,ldk,"2023-12-11 05:43:22",0.97350,1,kanchoo27
1066,11432274,ammar_727,"2023-12-26 01:31:55",0.97346,6,ammar727
1067,11381254,Angust318,"2023-12-14 14:53:08",0.97342,5,angust318
1068,11448937,iiiiiiii123123,"2023-12-28 13:27:01",0.97342,4,iiiiiiii123123
1069,11226688,"Quinn #2","2023-11-11 05:11:55",0.97335,1,karenkunma
1070,10980902,"Karthik Dasaraju","2023-11-14 18:54:08",0.97335,1,karthikdasaraju
1071,11244813,"Piyush Gambhir","2023-11-14 19:54:46",0.97335,1,gambhirpiyush
1072,11262904,ViktoriiaFo,"2023-11-18 07:32:36",0.97335,1,viktoriiafo
1073,11364912,"Lily Ready","2023-12-07 18:37:12",0.97335,1,lilyready
1074,11404168,"Benediktus Hengki Setiawan","2023-12-16 20:20:31",0.97335,1,benngki
1075,11400554,"Ryan Healy","2023-12-19 01:03:35",0.97335,6,r7healy
1076,11422460,"Eldar Sarajlic","2023-12-23 00:32:02",0.97335,2,eldarsarajlic
1077,11332724,OrientSynchron,"2023-12-25 08:09:47",0.97332,6,orientsynchron
1078,11275955,ChromeWillnt,"2023-11-26 21:30:08",0.97321,4,chromewillnt
1079,11409024,JiyaByju,"2023-12-18 09:48:39",0.97321,4,jiya7316
1080,11350437,LingBui,"2023-12-05 09:35:29",0.97314,1,lingbui
1081,11365633,"Aryan Sharma #4","2023-12-07 21:50:30",0.97314,1,sharmaaryan123
1082,11119905,"Andrew Adelson","2023-11-05 14:34:49",0.97303,5,andrewadelson11
1083,11264674,"Daniel Sikora","2023-11-18 15:11:26",0.97303,1,danielsikora
1084,11278335,"Ivan Dudin3213123","2023-11-21 09:50:21",0.97300,2,ivandudin3213123
1085,11255401,JimmyDong16,"2023-12-08 08:45:34",0.97296,5,jimmydong16
1086,11244524,AhmHex,"2023-11-14 18:37:23",0.97292,1,ahmhex
1087,11297659,"Chars CounterAttack","2023-11-25 03:22:22",0.97292,2,charscounterattack
1088,10601367,Yatin_Aggarwal,"2023-11-29 12:03:47",0.97285,1,yatinaggarwal033
1089,11355194,"Satvika _9","2023-12-09 06:49:39",0.97282,9,satvika9
1090,11386697,"zhang #3","2023-12-18 07:27:15",0.97275,5,tjzhym
1091,11242239,"Sateesh Sivakoti","2023-11-14 10:35:23",0.97271,1,sateesh14siv
1092,11346678,Bobby@gan,"2023-12-04 20:54:50",0.97271,2,bobbygan
1093,11224940,"Ramanathi Manjunath","2023-11-10 18:15:51",0.97267,1,ramanathimanjunath
1094,11384070,kiranmajji1620,"2023-12-12 05:01:20",0.97267,1,kiranmajji1620
1095,11351840,"Thiago Duarte","2023-12-05 14:21:45",0.97264,5,thiagomedinamd
1096,11285403,freecnbird,"2023-11-23 12:45:57",0.97260,4,freecnbird
1097,11222117,Ansh-Kami,"2023-11-10 07:36:37",0.97253,1,anshkami
1098,11269802,"Gleb Solyanik","2023-11-19 22:42:27",0.97253,1,glebsolyanik
1099,11170607,"Yunha Lee","2023-11-01 18:32:34",0.97246,1,yunhalee00
1100,11204515,DavidEmad01,"2023-11-07 18:38:40",0.97242,2,davidemad01
1101,11210269,"MANISH KUMAR","2023-11-08 07:52:26",0.97242,2,gs2020
1102,11272083,"Akshiv Kumar","2023-11-20 09:02:48",0.97242,1,akshivkumar
1103,11415839,Kurshakow,"2023-12-19 15:55:01",0.97242,1,kurshakow
1104,11229038,Bramjit,"2023-11-11 17:20:47",0.97239,1,bramjit
1105,11240106,chi_zong,"2023-11-14 03:27:13",0.97235,1,chizong
1106,11367725,saurabhkattiDS,"2023-12-08 10:13:43",0.97232,2,saurabhkattids
1107,11338285,Vincent0104,"2023-12-13 12:28:13",0.97228,11,vincent0104
1108,11435543,YaCutie,"2023-12-24 14:19:58",0.97225,3,yacutie
1109,11253571,"Uchenna Okoro","2023-11-16 10:51:44",0.97221,2,uchennaokoro
1110,11210621,kunweiguo,"2023-11-08 08:53:56",0.97207,1,kunweiguo
1111,11308071,HJL018,"2023-11-27 10:53:24",0.97200,1,hjl018
1112,11222726,"ARTEM KOLOKOLTSOV","2023-11-10 10:09:17",0.97182,1,artemkolokoltsov
1113,11362780,"Aadish Jain","2023-12-07 10:42:41",0.97182,1,j1aadish
1114,2418944,"Abhijay Achukola","2023-12-19 21:27:09",0.97182,5,absrage
1115,11161974,01Team,"2023-10-31 09:47:39",0.97178,2,y01team
1116,11448925,"Kai Chenx","2023-12-28 13:54:35",0.97178,5,kaichenx
1117,11352298,LunaLe,"2023-12-05 15:34:45",0.97175,1,lunale
1118,11385389,"Sabina Pokhrel","2023-12-12 11:45:13",0.97171,2,sabiipoks
1119,11299435,Rota1001,"2023-11-25 13:00:59",0.97164,3,rota1001
1120,11357463,"Piotrek Marciniak","2023-12-06 13:57:32",0.97164,3,piotrekmarciniak
1121,11396001,"Vedant Bhandare","2023-12-20 06:47:19",0.97150,8,vedantbh
1122,11398847,"Furuhashi Fumino","2023-12-15 14:00:56",0.97150,2,furuhashifumino
1123,11365760,"Sophia S","2023-12-07 22:41:05",0.97146,1,phibi2303
1124,11367849,010526,"2023-12-08 15:19:42",0.97146,1,laichaeng
1125,11438572,"Ahmed Amer","2023-12-25 16:48:50",0.97146,2,ahmedamer77
1126,10340595,Kiddu,"2023-12-15 13:19:45",0.97142,1,kiddukid
1127,11440095,"Samir Atpadkar","2023-12-26 05:23:44",0.97142,2,samiratpadkar
1128,11433954,wowthecoder,"2023-12-25 13:18:10",0.97128,2,wowthecoder
1129,11368939,ethan0426,"2023-12-08 15:04:14",0.97125,1,ethan0426
1130,11443127,"Carlos Junior","2023-12-27 00:13:09",0.97125,1,nicowxd
1131,11273711,irishka200321,"2023-11-20 14:37:06",0.97121,2,irishka200321
1132,11403888,Prnjl_452,"2023-12-16 17:58:53",0.97121,1,prnjl452
1133,11420115,"Raaga Laasya","2023-12-21 04:00:15",0.97121,6,raagalaasya
1134,11377113,Rengerstar,"2023-12-12 15:05:18",0.97117,2,rengerstar
1135,11237597,"Subah Shovik","2023-11-13 16:06:19",0.97110,1,subahshovik
1136,11400172,Nibaaa,"2023-12-22 06:35:00",0.97110,2,nibaaa
1137,11340088,"MARIA LUIZA BRITO LARANJEIRA","2023-12-04 16:56:22",0.97107,8,marialaranjeira
1138,11226665,nkcemeka,"2023-11-11 05:04:19",0.97100,1,nkcemeka
1139,11336911,vansYes,"2023-12-16 05:41:12",0.97096,20,vansyes
1140,11216637,kenzou,"2023-11-09 08:25:41",0.97092,1,yasumitu
1141,11259367,"Elias Westgaard","2023-11-17 14:15:26",0.97092,1,eliaswestgaard
1142,10470231,"Một Câu Chuyện Buồn Hiu","2023-12-05 09:35:16",0.97092,3,lexuanhieu131297
1143,11420825,"Saurav Bisht #2","2023-12-20 13:25:14",0.97089,3,sauravbisht0129
1144,11346433,"Maria Luiza Laranjeira","2023-12-04 19:44:18",0.97085,2,marialuizalaranjeira
1145,11272583,zzzhhujj,"2023-11-27 11:16:43",0.97075,10,zzzhhujj
1146,11351969,"Bui Thanh Thao 2004","2023-12-05 14:50:12",0.97075,2,buithanhthao2004
1147,11350444,"Han Khai Vinh","2023-12-09 10:13:18",0.97071,2,hankhaivinh
1148,11432426,lapsang-souchong,"2023-12-23 12:23:39",0.97071,1,lapsang
1149,11228590,五元都尉,"2023-11-12 06:18:55",0.97067,4,gqiant
1150,11232549,VladKogevnikov,"2023-11-12 16:10:09",0.97067,1,vladkogevnikov
1151,11305894,"Ziad Ehab 0","2023-11-27 01:18:25",0.97067,1,ziadehab0
1152,11330231,"Davy Jones","2023-12-01 12:32:27",0.97067,1,davyjones297
1153,11350435,"Katherine-NN Pham","2023-12-05 09:35:23",0.97067,1,katherinennpham
1154,10956971,LovelyML,"2023-12-16 06:12:43",0.97067,1,mlsputnik
1155,11261981,"Shalakha Gupta","2023-11-20 23:56:48",0.97064,4,sgupta23
1156,11386623,Rangoiv,"2023-12-15 17:58:56",0.97060,2,rangoiv
1157,11450540,"Charlie #2","2023-12-29 02:15:53",0.97060,5,cangxue12138
1158,11338536,"LUCAS BARROS FERNANDES","2023-12-03 14:27:32",0.97057,1,lucasbarrosfernandes
1159,11449106,"Yellaboina Mahikumar","2023-12-28 14:33:43",0.97057,1,yellaboinamahikumar
1160,11333217,"RODRIGO ANTONIO LIRA DE ALBUQUERQUE","2023-12-02 05:44:58",0.97046,1,digolira2
1161,11177067,"Aidan Gowe","2023-12-05 01:04:41",0.97046,2,aidangowe
1162,11350434,dmnanh,"2023-12-05 09:35:18",0.97046,1,kghsdajhfj
1163,11239100,"Skylar M Reed","2023-11-21 01:06:32",0.97042,4,skylarmreed
1164,11350438,hiltonnguyen6868,"2023-12-07 03:18:42",0.97039,2,hiltonnguyen6868
1165,11365365,"Trifonov Nikolay","2023-12-12 15:15:31",0.97035,9,trifonovnikolay
1166,11375849,"Hosstell (Andrey Serov)","2023-12-10 11:53:32",0.97032,1,hosstell
1167,11412585,"jason setiadi","2023-12-20 09:30:08",0.97025,4,jasonsetiadi
1168,11161454,"MD.Tanvir Rahman","2023-10-31 07:47:26",0.97014,1,tanvirrahmanornob
1169,11192627,NoppadonKait,"2023-11-06 08:11:23",0.97014,3,noppadonkait
1170,11232868,Monarchuwu,"2023-11-13 08:45:56",0.97014,4,monarchuwu
1171,11305905,"Grace Liu","2023-11-27 19:32:45",0.97014,3,gracexyliu
1172,11377731,"Sakhawat Ali Larik","2023-12-11 06:38:09",0.97014,2,sakhawatalilarik
1173,11383920,"Weykon Kong","2023-12-12 04:03:01",0.97014,1,weykonkong
1174,11417455,Tyousinn,"2023-12-20 01:10:47",0.97014,1,tyousinn
1175,11277356,"L. V. Starostina","2023-11-28 13:45:14",0.97010,3,lvstarostina
1176,11161544,wxwingim2,"2023-11-26 17:04:41",0.96996,10,wxwingim2
1177,11350436,anle404,"2023-12-05 09:35:27",0.96989,1,anle404
1178,11436133,RajasekharTetala,"2023-12-24 18:24:39",0.96985,1,rajasekhartetala
1179,3961967,tanmoy7,"2023-11-03 10:02:38",0.96964,1,tanmoy7
1180,11223498,DonaldGGYY,"2023-11-11 08:34:10",0.96964,2,donaldggyy
1181,11324904,"Harsh Bansal (Coder)","2023-12-26 07:40:46",0.96964,21,harshbansalcoder
1182,11453065,"Kerolos Wageh Farouk","2023-12-29 17:58:07",0.96960,1,keroloswageh
1183,11387356,"Stepan Fatov(AAU)","2023-12-13 16:16:06",0.96957,2,eisbarinkaltenpolar
1184,11442708,"Ana Crosatto","2023-12-28 15:13:24",0.96950,2,anacrosatto
1185,11451135,"Aneesh Sivasankaran","2023-12-29 07:41:36",0.96942,1,aneeshsivasankaran
1186,11408806,enenaa1101,"2023-12-18 06:19:12",0.96932,1,zhoulong1101
1187,11404113,Hakim11,"2023-12-16 19:49:53",0.96928,1,hakim11
1188,11388305,"Derek Pruski","2023-12-16 23:29:25",0.96921,12,derekpruski
1189,11405721,Rmmmen,"2023-12-17 12:07:02",0.96921,4,rmmmen
1190,11388376,"Kellen Bell","2023-12-18 02:38:09",0.96921,7,kellenbell22
1191,11205293,"Omer Gurbuz","2023-11-07 16:32:40",0.96914,1,omergurbuz
1192,11341721,yesfun,"2023-12-04 04:48:43",0.96910,1,yesfun
1193,11189412,"Zhiyu Ma","2023-11-05 00:59:15",0.96903,1,dorothy123
1194,11450243,"George Issa","2023-12-28 22:15:03",0.96903,1,georgeissa
1195,11404936,"Noah Leightley","2023-12-19 03:10:43",0.96900,6,noahleightley
1196,11110133,"Venkatesh Ravipudi","2023-12-18 04:30:01",0.96892,1,venkateshravipudi
1197,11273894,dumorofet,"2023-11-20 14:53:50",0.96867,2,dumorofet
1198,11230933,sunduojin,"2023-11-12 07:44:24",0.96850,1,sunduojin
1199,11018941,"Luiz Andrade","2023-11-22 15:14:14",0.96850,1,luizclaudioandrade
1200,11387974,"Ilja Pank","2023-12-12 23:09:59",0.96846,2,iljapank
1201,11061259,JaxtonE,"2023-12-06 01:51:37",0.96842,11,jaxtone
1202,11427646,AnDyyyyyd,"2023-12-22 01:14:14",0.96842,1,andyyyyyd
1203,11297795,"Mohamed Awad","2023-11-25 05:20:21",0.96839,1,mohamedawadabdelaziz
1204,11326779,imSakshiMittal,"2023-11-30 17:33:12",0.96839,1,imsakshimittal
1205,11408891,sabarinathan139,"2023-12-18 06:51:39",0.96821,1,sabarinathan139
1206,11379081,jehyun22,"2023-12-11 05:22:41",0.96817,1,jehyun22
1207,11251698,"Viran Lingala","2023-12-09 04:24:01",0.96803,7,viranlingala
1208,1111200,yuyanggo,"2023-11-28 11:25:33",0.96803,1,yuyanggo
1209,11331228,"Morgan Schott","2023-12-01 17:32:27",0.96803,2,morganschott
1210,11360892,"Andres Galeota","2023-12-07 05:15:47",0.96803,4,andresgaleota
1211,11385925,"John Kjellgren","2023-12-19 14:54:33",0.96803,7,johnkjellgren
1212,11433066,ZJJJJY,"2023-12-24 12:39:12",0.96803,8,zjjjjy
1213,11168677,"Kota Iizuka","2023-11-01 11:55:41",0.96796,1,kotaiizuka
1214,11173639,"Dong Trieu","2023-11-02 07:39:05",0.96792,1,dongtrieumd
1215,11152304,CoryJPrice,"2023-11-06 02:39:09",0.96789,1,coryjprice
1216,11449201,"Rita Shih 7CRA","2023-12-28 15:07:50",0.96778,3,ritashih7cra
1217,11261313,"Max Brown","2023-11-18 20:52:30",0.96771,4,maxbr0wn
1218,11181346,RyutoIkeuchi,"2023-11-03 09:16:14",0.96764,1,ryutoikeuchi
1219,11223667,Shorya22,"2023-11-10 14:00:55",0.96764,1,shorya22
1220,11213283,"Anton Charushin","2023-11-08 17:58:45",0.96760,1,antoncharushin
1221,11310364,"[Deleted] e594a279-8390-4af4-b381-fc2bcc85354c","2023-11-27 18:13:57",0.96760,1,del=9b83a7211dc59b54
1222,11389496,"Ray Lee","2023-12-13 07:47:20",0.96760,1,luan78zaoha
1223,11448769,A477aA,"2023-12-28 12:23:18",0.96760,2,a477aa
1224,11159981,"Nick D'Anna","2023-11-15 02:16:03",0.96753,13,nickdanna
1225,11280882,"Wenliang ZHENG","2023-11-21 19:38:19",0.96739,1,wenliangzheng
1226,11189803,"Han-Hoon Kang","2023-11-06 09:57:59",0.96735,3,hanhoonkang
1227,11422760,"Jonathan Eaton","2023-12-20 21:06:54",0.96735,1,jonathaneaton
1228,11366648,"Semyon A","2023-12-08 05:05:11",0.96725,1,semyona
1229,11438392,Rafiki,"2023-12-25 13:30:33",0.96721,1,ihatetommy
1230,11269479,"V. Kapustnikov","2023-11-19 20:32:50",0.96714,1,vkapustnikov
1231,11239051,AskDNA,"2023-11-13 22:31:58",0.96710,1,askdna
1232,11178694,"William Steven Ray","2023-12-09 00:00:45",0.96710,13,williamstevenray
1233,11420682,renibanez,"2023-12-23 00:20:30",0.96707,3,renibanez
1234,868030,"Sanjay Sane","2023-11-04 09:40:13",0.96703,3,sanjaysane
1235,11186451,"Prathamesh Papade","2023-11-04 09:43:20",0.96703,4,prathameshpapade
1236,11186462,VirajPatil,"2023-11-04 09:35:06",0.96703,3,viraj008
1237,11186508,Puneet681,"2023-11-04 10:43:05",0.96703,5,puneet681
1238,11186537,Prerit_Agarwal1706,"2023-11-04 10:34:52",0.96703,5,preritagarwal1706
1239,11186602,TejasKolheai,"2023-11-04 09:59:28",0.96703,5,tejaskolheai
1240,11186192,yash1736,"2023-11-04 10:18:17",0.96703,3,yash1736
1241,11213526,"Wouter van der Wal","2023-11-08 18:38:13",0.96700,2,wjtjee
1242,11156642,Nikita12344,"2023-11-12 16:47:29",0.96700,2,nikita12344
1243,11243655,"Carrie von","2023-11-14 15:14:52",0.96700,1,carrievon
1244,11251674,xiaowali,"2023-11-16 03:11:54",0.96700,1,xiaowali
1245,11137774,NSizzles,"2023-12-06 02:24:19",0.96700,5,nsizzles
1246,11331512,"Daria Tupikina","2023-12-01 18:19:25",0.96700,2,dusjads
1247,110878,morojenoe,"2023-12-01 18:32:45",0.96700,1,dsutygin
1248,11406242,"Jaswanth Singh Kumar Lankadasu","2023-12-17 14:14:35",0.96700,1,jaswanthlsvyj
1249,11412235,"Alex Johannesson","2023-12-19 00:41:26",0.96700,2,alexjohannesson
1250,11412303,jts9328,"2023-12-19 03:34:41",0.96700,2,jts9328
1251,11446721,"Yunpeng Liu","2023-12-27 22:16:25",0.96700,2,yl4409
1252,11262531,"Pravallika Kambhampati","2023-11-18 05:52:51",0.96685,1,pravzzyy
1253,11229331,Gureev_1371,"2023-11-11 19:02:22",0.96682,1,gureev1371
1254,11360019,"AJAY GURRAM","2023-12-07 01:46:56",0.96675,1,ajay6858
1255,11439470,Exie1424,"2023-12-25 23:10:12",0.96675,1,exie1424
1256,11302051,SZU蓝心,"2023-11-26 05:59:45",0.96671,1,jiazhanliu
1257,11265462,"George Trimble","2023-11-18 19:23:41",0.96653,1,georgetrimble
1258,11442234,AdithyaR2115,"2023-12-27 09:10:02",0.96650,2,adithyar2115
1259,11182749,Igorik,"2023-11-03 14:07:55",0.96639,1,igorik
1260,11401941,Police_Unified,"2023-12-17 17:56:44",0.96635,9,pranavmoothedath4
1261,11369115,"Brett Lubberts","2023-12-17 14:03:58",0.96628,3,brettlubberts
1262,11183428,codelover234,"2023-11-04 03:28:37",0.96610,6,codelover234
1263,11253507,"Hallo Efurrynyan","2023-11-16 10:19:21",0.96610,1,halloefurrynyan
1264,11221899,"Dennis #2","2023-11-13 08:26:53",0.96603,6,dennis6d31
1265,11340215,"Julian Heuser","2023-12-04 14:33:51",0.96596,2,julianheuser
1266,11404490,"Gabe Frahm","2023-12-19 02:37:02",0.96596,4,gabefrahm
1267,11372510,radbrawler,"2023-12-09 13:43:19",0.96589,1,radbrawler
1268,11407330,"Pato Solis","2023-12-17 22:59:53",0.96589,5,patosolis
1269,11205494,esrodgc,"2023-11-08 01:13:36",0.96582,3,esrodgc
1270,11207629,"Aishanee Wijeratna","2023-12-08 01:36:39",0.96575,6,aishaneew
1271,11427707,suzuran_aqua,"2023-12-24 15:29:10",0.96575,2,suzuranaqua
1272,11101906,nskapvp,"2023-11-07 07:35:09",0.96571,1,nskapvp
1273,11377427,"Margareth Eloisa Violetta Bottiglione","2023-12-24 13:26:27",0.96571,6,violetta00
1274,11161368,Timing110,"2023-10-31 07:27:31",0.96567,1,timing110
1275,11012279,"Marek Klimczak","2023-12-24 07:17:56",0.96567,2,marekklimczak
1276,11165020,TaylorNW,"2023-11-14 21:14:10",0.96553,11,taylornw
1277,11239909,"Patrick Helfenstein","2023-11-14 02:44:11",0.96550,1,pateitsch
1278,11267695,"Frida de Sigley","2023-11-19 11:34:05",0.96550,1,fridadesigley
1279,11193687,"Matthew Ratterree","2023-11-06 00:27:43",0.96542,1,matthewratterree
1280,11359466,"Manuel Hernández De Labra","2023-12-06 22:35:27",0.96542,2,manueldlabra
1281,11300517,"Jacob Morsch","2023-12-08 16:00:21",0.96542,2,jacobmorsch
1282,11165317,JatinBhattCalgary,"2023-11-14 20:16:34",0.96539,8,jatinbhattcalgary
1283,11179435,LiZhanyi2406,"2023-11-04 09:01:28",0.96535,4,lizhanyi2406
1284,11392237,"Bishoy Hany Raafat Wissa","2023-12-13 20:28:52",0.96535,1,bishoyhany
1285,11395887,010491-30728,"2023-12-14 15:59:35",0.96532,1,detonation
1286,11376488,guojunxixixi,"2023-12-10 14:40:57",0.96528,1,guojunxixixi
1287,11297275,"Abdullah Chapanov","2023-11-25 00:23:12",0.96525,1,abdullahchapanov
1288,11404867,"Jianghong Huang123","2023-12-17 04:33:48",0.96525,1,jianghonghuang123
1289,11233109,"Jordan Torti","2023-11-26 20:39:39",0.96521,7,jordantorti
1290,11329943,"Filip Kjellgren","2023-12-19 15:51:35",0.96521,5,filipkjellgren
1291,11439704,MayerJuly,"2023-12-26 01:55:21",0.96521,1,mayerjuly1
1292,11372952,"Alina Geldash","2023-12-11 23:40:56",0.96517,6,alinageldash
1293,11357244,fasadar,"2023-12-06 13:54:52",0.96507,4,fasadar
1294,11380314,"Farafonov Leonid","2023-12-11 10:24:20",0.96507,1,farafonovleonid
1295,11382612,EvelynG3027,"2023-12-11 20:37:17",0.96507,2,evelyng3027
1296,11413183,aterhune84,"2023-12-19 05:21:44",0.96507,1,aterhune84
1297,11282248,hhhh123kdr,"2023-11-22 03:00:32",0.96496,1,hhhh123kdr
1298,11186166,PGDAI2023,"2023-11-04 09:51:33",0.96492,3,pgdai2023
1299,11186149,"Suhas Kolekar","2023-11-04 09:48:12",0.96492,5,suhaskolekar
1300,11406358,InfMash,"2023-12-17 13:53:03",0.96492,1,infmash
1301,11452783,"Aeron Red Celajes","2023-12-29 16:06:20",0.96492,1,aeronredcelajes
1302,11170716,"Jorge Rodríguez","2023-11-01 18:57:18",0.96489,1,oksidaoo
1303,8387668,"Joanna Zhang","2023-12-04 05:03:45",0.96482,1,cocoda
1304,11436703,"Nobutoshi Shimizu","2023-12-25 01:48:46",0.96482,1,nobush
1305,11196605,unibody,"2023-11-06 12:02:59",0.96475,1,unibody
1306,11440126,Relazzy,"2023-12-26 05:13:03",0.96475,1,relazzy
